118.81047783,31.88736417
118.81047859,31.88736230
118.81048037,31.88735758
118.81048097,31.88735575
118.81048152,31.88735390
118.81048205,31.88735202
118.81048252,31.88735010
118.81048301,31.88734793
118.81048348,31.88734572
118.81048387,31.88734373
118.81048424,31.88734174
118.81048461,31.88733955
118.81048501,31.88733734
118.81048543,31.88733511
118.81048581,31.88733332
118.81048625,31.88733154
118.81048673,31.88732978
118.81048745,31.88732742
118.81048810,31.88732552
118.81048882,31.88732362
118.81049719,31.88732523
118.81049840,31.88732371
118.81049989,31.88732235
118.81050183,31.88732145
118.81050395,31.88732102
118.81050577,31.88732004
118.81050668,31.88731840
118.81050763,31.88731666
118.81050818,31.88731485
118.81050846,31.88731304
118.81050850,31.88731117
118.81050828,31.88730915
118.81050794,31.88730729
118.81050752,31.88730533
118.81050727,31.88730350
118.81050739,31.88730166
118.81050805,31.88729994
118.81050941,31.88729850
118.81051114,31.88729742
118.81051315,31.88729666
118.81051520,31.88729613
118.81051733,31.88729584
118.81050594,31.88724867
118.81050594,31.88724676
118.81050591,31.88724480
118.81050586,31.88724257
118.81050583,31.88724055
118.81050582,31.88723851
118.81050551,31.88723654
118.81050549,31.88723454
118.81050606,31.88723248
118.81050615,31.88723067
118.81050650,31.88722860
